,antecedents,consequents,confidence,lift,conviction,antecedent_len,consequent_len
12497,"({'non_exec_prop_low', 'num_contrib_lower'})","({'exec_inorder_higher', 'has_comments_T', 'has_error_F'})",0.7296726504751848,1.001605777255032,1.0043273952422525,2,3
14595,"({'has_author_F', 'exec_skips_lower', 'num_contrib_lower'})","({'exec_inorder_higher', 'has_comments_T', 'markdown_prop_med'})",0.7296664716208309,1.0370135772229054,1.0963387696255438,3,3
11201,"({'exec_inorder_higher', 'jupyter_prop_high'})","({'has_comments_T', 'markdown_prop_med', 'num_contrib_lower'})",0.7296511627906976,1.0553224835564952,1.1414839742235863,2,3
11112,"({'has_equation_F', 'num_commits_lower'})","({'exec_inorder_higher', 'has_error_F', 'non_exec_prop_low'})",0.7296296296296296,1.0087999284740383,1.0235405966168987,2,3
15066,"({'exec_inorder_higher', 'has_author_F', 'has_error_F', 'num_commits_lower'})","({'markdown_prop_med', 'exec_skips_lower'})",0.7296272899557803,1.049325876515187,1.1268535553588408,4,2
14614,"({'exec_inorder_higher', 'has_author_F', 'has_error_F', 'num_contrib_lower'})","({'has_comments_T', 'markdown_prop_med'})",0.7296009529481835,0.9902344687229198,0.9733904168196951,4,2
16316,"({'has_error_F', 'non_exec_prop_low', 'num_contrib_lower'})","({'exec_inorder_higher', 'exec_skips_lower', 'num_commits_lower'})",0.7295980511571254,1.0204573474975422,1.05409141135898,3,3
12680,"({'has_comments_T', 'exec_skips_lower'})","({'exec_inorder_higher', 'non_exec_prop_low', 'num_commits_lower'})",0.7295857988165679,1.0081309198364037,1.0217605376189005,2,3
7394,"({'has_comments_T', 'exec_skips_lower'})","({'has_author_F', 'has_equation_F', 'num_contrib_lower'})",0.7295857988165679,1.0099583474856537,1.0266030046218333,2,3
12743,"({'has_comments_T', 'exec_skips_lower'})","({'exec_inorder_higher', 'has_error_F', 'non_exec_prop_low'})",0.7295857988165679,1.0087393271507286,1.0233746932865446,2,3
10759,"({'has_comments_T', 'non_exec_prop_low'})","({'exec_inorder_higher', 'has_equation_F', 'num_contrib_lower'})",0.7295774647887324,1.0179427355852533,1.0475547431980212,2,3
15508,"({'exec_inorder_higher', 'non_exec_prop_low', 'num_contrib_lower'})","({'has_author_F', 'exec_skips_lower', 'num_commits_lower'})",0.7295492487479132,1.0266568359222783,1.0700405774609179,3,3
15741,"({'exec_inorder_higher', 'exec_skips_lower', 'num_commits_lower'})","({'has_author_F', 'has_comments_T', 'non_exec_prop_low'})",0.7295482295482296,0.9889911206479254,0.9699727956977594,3,3
6370,"({'num_commits_lower', 'exec_skips_lower', 'num_contrib_lower'})","({'has_author_F', 'longer_ending_F'})",0.7295440349781386,1.0228796720531919,1.0603365110790992,3,2
13099,"({'exec_inorder_higher', 'has_equation_F', 'has_author_F', 'num_contrib_lower'})","({'markdown_prop_med', 'exec_skips_lower'})",0.7295238095238095,1.0491770543747945,1.1264224368471851,4,2
11057,"({'has_equation_F', 'has_error_F'})","({'exec_inorder_higher', 'has_comments_T', 'non_exec_prop_low'})",0.7295081967213115,0.9895223674887653,0.9714429321587769,2,3
10931,"({'has_equation_F', 'has_error_F'})","({'num_commits_lower', 'exec_skips_lower', 'num_contrib_lower'})",0.7295081967213115,1.043912104115256,1.1134478790524187,2,3
1056,({'jupyter_prop_high'}),"({'non_exec_prop_low', 'exec_skips_lower'})",0.729490022172949,1.0116595888609117,1.0310802784953237,1,2
969,({'jupyter_prop_high'}),"({'has_error_F', 'markdown_prop_med'})",0.729490022172949,1.0278361874527837,1.0730334666657126,1,2
12930,"({'exec_inorder_higher', 'jupyter_prop_high', 'num_contrib_lower'})","({'has_author_F', 'has_equation_F', 'num_commits_lower'})",0.729483282674772,1.0665259735851325,1.1682058273949356,3,3
5829,"({'has_comments_T', 'has_error_F'})","({'exec_skips_lower', 'num_commits_lower'})",0.7294658242389432,0.9947655972210826,0.9858117381686486,2,2
7773,"({'has_comments_T', 'has_error_F'})","({'exec_inorder_higher', 'has_equation_F', 'has_author_F'})",0.7294658242389432,0.9906379391413271,0.9745176593352927,2,3
4985,"({'has_comments_T', 'jupyter_prop_high'})","({'has_error_F', 'exec_skips_lower'})",0.729426433915212,0.9864911216645518,0.9630833536157315,2,2
1849,"({'non_exec_prop_low', 'exec_skips_lower'})","({'has_author_F', 'longer_ending_F'})",0.7294188861985472,1.0227042033542666,1.059846085792377,2,2
8121,"({'has_author_F', 'non_exec_prop_low', 'markdown_prop_med'})","({'has_comments_T', 'jupyter_prop_high'})",0.729404309252218,1.041811267142663,1.1081811834722368,3,2
12867,"({'exec_inorder_higher', 'longer_ending_F'})","({'has_author_F', 'num_contrib_lower', 'non_exec_prop_low', 'num_commits_lower'})",0.7293606455617629,1.0372223705661074,1.0967127050805108,2,4
6694,"({'exec_inorder_higher', 'longer_ending_F'})","({'num_commits_lower', 'jupyter_prop_high', 'num_contrib_lower'})",0.7293606455617629,1.0745757163871374,1.187030221969494,2,3
12853,"({'has_author_F', 'num_contrib_lower', 'non_exec_prop_low', 'num_commits_lower'})","({'exec_inorder_higher', 'longer_ending_F'})",0.7293606455617629,1.0372223705661074,1.0967127050805108,4,2
5522,({'exec_skips_lower'}),"({'num_commits_lower', 'has_comments_T', 'num_contrib_lower'})",0.7293506493506494,0.9922460437424809,0.9789412128406996,1,3
11164,"({'markdown_prop_med', 'num_commits_lower'})","({'has_comments_T', 'jupyter_prop_high', 'num_contrib_lower'})",0.7293464858199752,1.0829117297560358,1.206320861367995,2,3
9134,"({'has_author_F', 'has_error_F', 'num_contrib_lower'})","({'non_exec_prop_low', 'markdown_prop_med'})",0.7293447293447294,1.0126841060174394,1.0337522111695652,3,2
15470,"({'has_author_F', 'has_error_F', 'num_contrib_lower'})","({'exec_inorder_higher', 'has_comments_T', 'exec_skips_lower'})",0.7293447293447294,1.0065835993546837,1.0176250315881366,3,3
10234,"({'has_author_F', 'has_error_F'})","({'exec_inorder_higher', 'has_comments_T', 'num_commits_lower'})",0.7293432203389831,1.0005540825129402,1.0014922683076208,2,3
9600,"({'exec_inorder_higher', 'has_author_F', 'exec_skips_lower'})","({'has_error_F', 'markdown_prop_med'})",0.7293399889073767,1.0276247937188192,1.072438658757362,3,2
16504,"({'exec_inorder_higher', 'has_author_F', 'has_error_F', 'exec_skips_lower'})","({'num_commits_lower', 'has_comments_T', 'num_contrib_lower'})",0.7293375394321766,0.9922282083367676,0.9788937964407189,4,3
27,({'has_error_F'}),({'longer_ending_F'}),0.7293346774193549,0.9840434310764088,0.9563062327120864,1,1
5572,({'has_error_F'}),"({'has_comments_T', 'non_exec_prop_low', 'num_contrib_lower'})",0.7293346774193549,0.9892870017571,0.9708201552996221,1,3
5906,({'has_error_F'}),"({'exec_inorder_higher', 'non_exec_prop_low', 'num_commits_lower'})",0.7293346774193549,1.0077839239853692,1.020812555323357,1,3
14888,"({'exec_inorder_higher', 'has_comments_T', 'has_author_F', 'num_commits_lower'})","({'non_exec_prop_low', 'markdown_prop_med'})",0.7293092719352832,1.0126348739416566,1.0336168013767013,4,2
9426,"({'has_author_F', 'markdown_prop_med'})","({'exec_inorder_higher', 'non_exec_prop_low', 'num_commits_lower'})",0.7292940522512507,1.0077277887259442,1.0206593607518752,2,3
10209,"({'has_author_F', 'num_commits_lower'})","({'exec_inorder_higher', 'has_comments_T', 'exec_skips_lower'})",0.7292759706190977,1.0064887040291282,1.0173665742930713,2,3
10399,"({'has_author_F', 'num_commits_lower'})","({'exec_inorder_higher', 'has_error_F', 'non_exec_prop_low'})",0.7292759706190977,1.0083109527388971,1.0222034993689497,2,3
11472,"({'jupyter_prop_high', 'num_contrib_lower'})","({'exec_inorder_higher', 'has_comments_T', 'has_error_F'})",0.7292753623188405,1.001060428443657,1.002853545715148,2,3
11629,"({'jupyter_prop_high', 'num_contrib_lower'})","({'exec_inorder_higher', 'has_error_F', 'non_exec_prop_low'})",0.7292753623188405,1.0083101116912876,1.0222012025456653,2,3
5960,"({'longer_ending_F', 'num_contrib_lower'})","({'has_author_F', 'has_comments_T', 'has_equation_F'})",0.7292713567839195,1.0682613033196673,1.1721282006357974,2,3
15646,"({'exec_inorder_higher', 'has_author_F', 'num_commits_lower'})","({'has_error_F', 'exec_skips_lower', 'num_contrib_lower'})",0.729269632070291,1.065533626959845,1.1656716510412473,3,3
15296,"({'exec_inorder_higher', 'has_author_F', 'num_commits_lower'})","({'has_comments_T', 'has_error_F', 'num_contrib_lower'})",0.729269632070291,1.023747994530047,1.0624863320002513,3,3
13532,"({'has_author_F', 'has_error_F', 'non_exec_prop_low'})","({'exec_inorder_higher', 'has_equation_F', 'num_contrib_lower'})",0.7292549969715324,1.0174928124614986,1.0463070648007913,3,3
15821,"({'has_author_F', 'has_error_F', 'num_commits_lower'})","({'exec_inorder_higher', 'has_comments_T', 'exec_skips_lower'})",0.7292549969715324,1.0064597578685426,1.017287762541293,3,3
10314,"({'has_author_F', 'has_error_F', 'non_exec_prop_low'})","({'has_comments_T', 'exec_skips_lower'})",0.7292549969715324,0.9885936083205803,0.968922258775463,3,2
5156,"({'exec_inorder_higher', 'num_contrib_lower'})","({'markdown_prop_med', 'num_commits_lower'})",0.7292383292383293,1.030015420644274,1.0784843398099249,2,2
13301,"({'has_comments_T', 'has_error_F', 'num_contrib_lower'})","({'exec_inorder_higher', 'has_equation_F', 'has_author_F'})",0.7291666666666667,0.990231673582296,0.9734412248598195,3,3
6206,"({'has_comments_T', 'markdown_prop_med', 'num_contrib_lower'})","({'has_author_F', 'longer_ending_F'})",0.7291666666666667,1.0223505711954306,1.0588590806836118,3,2
10972,"({'has_equation_F', 'num_contrib_lower'})","({'exec_inorder_higher', 'has_error_F', 'non_exec_prop_low'})",0.7291666666666667,1.0081598269965801,1.0217909545714,2,3
5419,"({'exec_skips_lower', 'num_commits_lower'})","({'has_error_F', 'markdown_prop_med'})",0.7291666666666666,1.027380586305863,1.0717523419400328,2,2
2331,"({'exec_skips_lower', 'num_commits_lower'})","({'exec_inorder_higher', 'longer_ending_F'})",0.7291666666666666,1.0369465135526588,1.095927206795823,2,2
15893,"({'exec_inorder_higher', 'has_error_F', 'exec_skips_lower'})","({'has_author_F', 'non_exec_prop_low', 'num_commits_lower'})",0.7291414752116082,0.9966963721418821,0.9910772744278855,3,3
7753,"({'has_author_F', 'has_equation_F'})","({'exec_inorder_higher', 'has_comments_T', 'exec_skips_lower'})",0.7291196388261851,1.0062729473197531,1.016779426742325,2,3
15214,"({'num_commits_lower', 'non_exec_prop_low', 'num_contrib_lower'})","({'has_author_F', 'has_comments_T', 'has_error_F'})",0.7291169451073986,1.0105305028681488,1.0280488484916077,3,3
15212,"({'has_author_F', 'has_comments_T', 'num_commits_lower'})","({'has_error_F', 'non_exec_prop_low', 'num_contrib_lower'})",0.7291169451073986,1.0173001956401035,1.0457738286380145,3,3
15211,"({'has_author_F', 'non_exec_prop_low', 'num_commits_lower'})","({'has_comments_T', 'has_error_F', 'num_contrib_lower'})",0.7291169451073986,1.0235336527212315,1.06188744695293,3,3
7892,"({'has_author_F', 'exec_skips_lower', 'num_commits_lower'})","({'has_equation_F', 'has_error_F'})",0.7291154791154791,1.053217883135916,1.1360039432621587,3,2
9525,"({'has_author_F', 'exec_skips_lower', 'num_commits_lower'})","({'has_error_F', 'markdown_prop_med'})",0.7291154791154791,1.0273084641165822,1.0715498188217527,3,2
12400,"({'exec_inorder_higher', 'num_commits_lower'})","({'has_comments_T', 'exec_skips_lower', 'num_contrib_lower'})",0.729100529100529,1.0612257383540737,1.1552764213225661,2,3
6156,({'longer_ending_F'}),"({'exec_inorder_higher', 'has_author_F', 'jupyter_prop_high', 'num_contrib_lower'})",0.7290930506478209,1.0591960551897004,1.1504108705141098,1,4
9318,"({'has_author_F', 'has_comments_T', 'markdown_prop_med'})","({'non_exec_prop_low', 'exec_skips_lower'})",0.7290762554246745,1.0110857755314342,1.0295055670033069,3,2
16587,"({'exec_inorder_higher', 'has_author_F', 'exec_skips_lower', 'num_commits_lower'})","({'has_error_F', 'non_exec_prop_low', 'num_contrib_lower'})",0.7290485192186515,1.0172047244396654,1.0455097296803466,4,3
4742,"({'num_commits_lower', 'num_contrib_lower'})","({'has_comments_T', 'jupyter_prop_high'})",0.7290458618871902,1.0412992952515916,1.1067151618497009,2,2
15776,"({'exec_inorder_higher', 'has_error_F', 'non_exec_prop_low'})","({'has_author_F', 'has_comments_T', 'num_commits_lower'})",0.7290283645141822,0.9965417560274412,0.9906635726708266,3,3
11412,"({'has_comments_T', 'non_exec_prop_low'})","({'exec_inorder_higher', 'jupyter_prop_high', 'num_contrib_lower'})",0.7290140845070422,1.0153016824350356,1.0405446241325766,2,3
11129,"({'has_equation_F', 'num_commits_lower'})","({'exec_inorder_higher', 'has_error_F', 'exec_skips_lower'})",0.7290123456790123,1.0097746577694178,1.0260412886316563,2,3
8170,"({'jupyter_prop_high', 'non_exec_prop_low'})","({'has_author_F', 'markdown_prop_med', 'num_commits_lower'})",0.7290076335877862,1.068558214043262,1.1725982257578644,2,3
13695,"({'exec_inorder_higher', 'has_author_F', 'has_error_F', 'num_commits_lower'})","({'has_equation_F', 'exec_skips_lower'})",0.7289955780164246,1.0692246281918236,1.1741567031833293,4,2
15424,"({'exec_inorder_higher', 'non_exec_prop_low', 'num_contrib_lower'})","({'has_author_F', 'has_comments_T', 'has_error_F'})",0.7289927657206455,1.0103583945952808,1.0275777818210174,3,3
12783,"({'has_author_F', 'num_contrib_lower', 'has_comments_T', 'num_commits_lower'})","({'exec_inorder_higher', 'longer_ending_F'})",0.7289603960396039,1.0366531764908336,1.0950931678256588,4,2
15333,"({'has_author_F', 'num_contrib_lower', 'has_comments_T', 'num_commits_lower'})","({'has_error_F', 'exec_skips_lower'})",0.7289603960396039,0.9858608425777642,0.9614273841057622,4,2
6565,"({'exec_inorder_higher', 'exec_skips_lower', 'num_commits_lower'})","({'has_author_F', 'longer_ending_F'})",0.728937728937729,1.0220295820051024,1.057964774027629,3,2
3105,({'has_author_F'}),"({'exec_inorder_higher', 'markdown_prop_med', 'num_contrib_lower'})",0.7289377289377289,1.0011968447220245,1.003214694397584,1,3
11939,"({'exec_inorder_higher', 'has_error_F', 'num_contrib_lower'})","({'has_comments_T', 'markdown_prop_med'})",0.7289190718732314,0.9893090009843443,0.970941935813098,3,2
2859,({'non_exec_prop_low'}),"({'has_author_F', 'jupyter_prop_high', 'num_contrib_lower'})",0.7289066400399402,1.0096282420383935,1.0256412111449,1,3
1475,({'non_exec_prop_low'}),"({'has_error_F', 'exec_skips_lower'})",0.7289066400399402,0.9857881418721978,0.9612367394874495,1,2
5136,"({'has_error_F', 'num_contrib_lower'})","({'has_comments_T', 'markdown_prop_med'})",0.7288961038961039,0.9892778282144397,0.9708596774151395,2,2
379,"({'has_comments_T', 'has_error_F'})",({'longer_ending_F'}),0.7288914417001723,0.9834454021997024,0.9547427664627245,2,1
4133,"({'has_equation_F', 'has_error_F'})","({'has_comments_T', 'markdown_prop_med'})",0.7288776796973518,0.9892528223854462,0.9707937023540042,2,2
11294,"({'exec_inorder_higher', 'jupyter_prop_high', 'num_contrib_lower'})","({'has_error_F', 'markdown_prop_med'})",0.7288753799392097,1.0269701693977427,1.0706008890315584,3,2
15297,"({'exec_inorder_higher', 'has_comments_T', 'num_contrib_lower'})","({'has_author_F', 'has_error_F', 'num_commits_lower'})",0.7288693743139406,1.0114111063314586,1.030329912684205,3,3
14343,"({'exec_inorder_higher', 'has_author_F', 'jupyter_prop_high'})","({'has_error_F', 'exec_skips_lower', 'num_contrib_lower'})",0.7288135593220338,1.0648672604635074,1.1637112614578786,3,3
10325,"({'non_exec_prop_low', 'exec_skips_lower'})","({'has_author_F', 'has_comments_T', 'has_error_F'})",0.7288135593220338,1.0101100208147487,1.0268987341772151,2,3
7066,"({'exec_inorder_higher', 'has_author_F', 'jupyter_prop_high'})","({'has_equation_F', 'exec_skips_lower'})",0.7288135593220338,1.0689576596714336,1.1733686163247488,3,2
4124,"({'markdown_prop_med', 'exec_skips_lower'})","({'has_comments_T', 'has_equation_F'})",0.7288135593220338,1.0218554861730598,1.0574803579223044,2,2
7994,"({'has_author_F', 'jupyter_prop_high'})","({'has_comments_T', 'markdown_prop_med', 'num_contrib_lower'})",0.7287939988459319,1.0540827344419381,1.1378762409799676,2,3
14155,"({'has_author_F', 'jupyter_prop_high'})","({'exec_inorder_higher', 'non_exec_prop_low', 'num_commits_lower', 'num_contrib_lower'})",0.7287939988459319,1.045502223767082,1.1169534812448338,2,4
9406,"({'has_error_F', 'markdown_prop_med'})","({'has_author_F', 'has_comments_T', 'exec_skips_lower'})",0.7287822878228783,1.0306421119766753,1.0798896599233323,2,3
15702,"({'has_author_F', 'has_error_F', 'num_contrib_lower'})","({'exec_inorder_higher', 'non_exec_prop_low', 'exec_skips_lower'})",0.7287749287749287,1.0370331439896654,1.0959536586349943,3,3
15152,"({'has_author_F', 'num_contrib_lower', 'non_exec_prop_low', 'num_commits_lower'})","({'has_comments_T', 'exec_skips_lower'})",0.728739913097455,0.9878953496486801,0.9670824148219027,4,2
13128,"({'has_author_F', 'num_contrib_lower', 'non_exec_prop_low', 'num_commits_lower'})","({'has_comments_T', 'has_equation_F'})",0.728739913097455,1.0217522282168112,1.0571932554708656,4,2
2116,"({'exec_inorder_higher', 'longer_ending_F'})","({'markdown_prop_med', 'num_commits_lower'})",0.728739913097455,1.029311430891658,1.0765027213242147,2,2
2464,"({'has_author_F', 'markdown_prop_med'})","({'has_comments_T', 'has_equation_F'})",0.7287381878821567,1.0217498093255943,1.0571865317600588,2,2
11111,"({'has_equation_F', 'non_exec_prop_low'})","({'exec_inorder_higher', 'has_error_F', 'num_commits_lower'})",0.7287299630086314,1.0136735551018667,1.036236657275505,2,3
15067,"({'exec_inorder_higher', 'has_author_F', 'has_error_F', 'exec_skips_lower'})","({'markdown_prop_med', 'num_commits_lower'})",0.7287066246056783,1.0292644124362569,1.0763706312872412,4,2
13261,"({'has_author_F', 'has_equation_F', 'num_contrib_lower'})","({'exec_inorder_higher', 'has_comments_T', 'exec_skips_lower'})",0.7287009063444108,1.0056950460452079,1.0152100939183921,3,3
6906,"({'jupyter_prop_high', 'num_contrib_lower'})","({'has_author_F', 'has_equation_F', 'num_commits_lower'})",0.728695652173913,1.0653744346716238,1.164814379567762,2,3
7318,"({'has_author_F', 'has_comments_T', 'num_contrib_lower'})","({'has_equation_F', 'num_commits_lower'})",0.7286736378646119,1.0304884594739665,1.079457228789256,3,2
5351,"({'has_comments_T', 'markdown_prop_med'})","({'has_error_F', 'exec_skips_lower'})",0.7286729857819906,0.9854721431089377,0.9604089669277353,2,2
14310,"({'has_author_F', 'has_error_F', 'non_exec_prop_low'})","({'exec_inorder_higher', 'jupyter_prop_high', 'num_contrib_lower'})",0.728649303452453,1.0147936499754224,1.0391458034545111,3,3
4263,"({'non_exec_prop_low', 'num_contrib_lower'})","({'has_equation_F', 'num_commits_lower'})",0.7286166842661035,1.0304079158355821,1.0792306895362838,2,2
16619,"({'has_author_F', 'non_exec_prop_low', 'exec_skips_lower'})","({'exec_inorder_higher', 'has_error_F', 'num_commits_lower', 'num_contrib_lower'})",0.728589420654912,1.0577936392397993,1.1466679359665235,3,4
6780,"({'exec_inorder_higher', 'non_exec_prop_low', 'num_commits_lower'})","({'longer_ending_F', 'num_contrib_lower'})",0.7285886610373944,1.0484903407265518,1.1241495707842277,3,2
15780,"({'exec_inorder_higher', 'non_exec_prop_low', 'num_commits_lower'})","({'has_author_F', 'has_comments_T', 'has_error_F'})",0.7285886610373944,1.0097983196834064,1.0260478199718706,3,3
7562,"({'has_equation_F', 'num_contrib_lower'})","({'has_author_F', 'has_error_F', 'non_exec_prop_low'})",0.728587962962963,1.011020607600332,1.0292616235403393,2,3
2310,"({'exec_inorder_higher', 'has_comments_T', 'has_error_F'})",({'longer_ending_F'}),0.7285799880167765,0.9830251781781125,0.9536472018831728,3,1
10369,"({'exec_inorder_higher', 'exec_skips_lower'})","({'has_author_F', 'non_exec_prop_low', 'num_commits_lower'})",0.7285790313996807,0.9959275423249813,0.989023544817316,2,3
10233,"({'exec_inorder_higher', 'num_commits_lower'})","({'has_author_F', 'has_comments_T', 'has_error_F'})",0.7285714285714285,1.0097744360902257,1.0259826782145236,2,3
1810,"({'exec_inorder_higher', 'num_commits_lower'})","({'has_author_F', 'longer_ending_F'})",0.7285714285714285,1.021515999300577,1.0565370212961473,2,2
16437,"({'exec_inorder_higher', 'has_comments_T', 'has_author_F', 'non_exec_prop_low'})","({'num_commits_lower', 'has_error_F', 'num_contrib_lower'})",0.7285714285714284,1.0140687380663078,1.0372395414551214,4,3
2362,"({'exec_inorder_higher', 'has_error_F', 'exec_skips_lower'})",({'longer_ending_F'}),0.7285368802902056,0.9829670157508016,0.953495764874463,3,1
11645,"({'exec_inorder_higher', 'jupyter_prop_high'})","({'has_error_F', 'exec_skips_lower', 'num_contrib_lower'})",0.7284883720930231,1.064392130398671,1.1623174941139187,2,3
10632,"({'non_exec_prop_low', 'markdown_prop_med'})","({'exec_inorder_higher', 'has_equation_F', 'num_contrib_lower'})",0.7284848484848484,1.016418263019968,1.0433392311529583,2,3
3697,({'has_author_F'}),"({'exec_inorder_higher', 'has_comments_T', 'exec_skips_lower'})",0.7284798534798534,1.0053899664592434,1.0143835802977113,1,3
13348,"({'non_exec_prop_low', 'num_commits_lower'})","({'exec_inorder_higher', 'has_equation_F', 'has_author_F', 'num_contrib_lower'})",0.7284730195177956,1.0596391668033458,1.1509989913652372,2,4
13318,"({'exec_inorder_higher', 'has_author_F', 'num_commits_lower', 'num_contrib_lower'})","({'has_equation_F', 'non_exec_prop_low'})",0.7284730195177956,1.0289344560513376,1.0754445883007595,4,2
15657,"({'has_author_F', 'num_contrib_lower', 'num_commits_lower'})","({'exec_inorder_higher', 'has_error_F', 'exec_skips_lower'})",0.7284695556774547,1.0090228247019641,1.0239902296646077,3,3
15307,"({'has_author_F', 'num_contrib_lower', 'num_commits_lower'})","({'exec_inorder_higher', 'has_comments_T', 'has_error_F'})",0.7284695556774547,0.9999543151929592,0.9998774299079842,3,3
16242,"({'num_commits_lower', 'has_error_F', 'num_contrib_lower'})","({'exec_inorder_higher', 'has_comments_T', 'exec_skips_lower'})",0.7284325637910085,1.0053247009910846,1.0142069395172433,3,3
9378,"({'exec_inorder_higher', 'has_author_F', 'has_error_F'})","({'has_comments_T', 'markdown_prop_med'})",0.7284292035398231,0.9886441382166675,0.9691905188193245,3,2
14996,"({'exec_inorder_higher', 'has_author_F', 'has_error_F', 'non_exec_prop_low'})","({'has_comments_T', 'markdown_prop_med'})",0.7284263959390862,0.9886403276637716,0.969180499067868,4,2
12212,"({'exec_inorder_higher', 'has_error_F', 'non_exec_prop_low'})","({'has_comments_T', 'markdown_prop_med'})",0.7284248642124321,0.9886382487622525,0.9691750327367964,3,2
5535,({'num_commits_lower'}),"({'has_comments_T', 'has_error_F', 'num_contrib_lower'})",0.7284199899040888,1.0225552676901148,1.059162327452339,1,3
16502,"({'exec_inorder_higher', 'has_comments_T', 'has_author_F', 'has_error_F'})","({'num_commits_lower', 'exec_skips_lower', 'num_contrib_lower'})",0.7284183994959041,1.0423526253873308,1.1089798576291163,4,3
16513,"({'exec_inorder_higher', 'has_author_F', 'exec_skips_lower', 'num_commits_lower'})","({'has_comments_T', 'has_error_F', 'num_contrib_lower'})",0.7284183994959041,1.0225530350766645,1.0591561248950545,4,3
10605,"({'exec_inorder_higher', 'markdown_prop_med', 'num_contrib_lower'})","({'has_equation_F', 'num_commits_lower'})",0.7284172661870505,1.0301258992805757,1.0784382307965812,3,2
5672,({'non_exec_prop_low'}),"({'num_commits_lower', 'has_error_F', 'num_contrib_lower'})",0.728407388916625,1.013840417987842,1.0366130574883816,1,3
15867,"({'has_author_F', 'has_comments_T', 'exec_skips_lower'})","({'exec_inorder_higher', 'has_error_F', 'non_exec_prop_low'})",0.7283950617283951,1.0070929912008166,1.0188881393595492,3,3
4141,"({'has_equation_F', 'num_commits_lower'})","({'non_exec_prop_low', 'markdown_prop_med'})",0.7283950617283951,1.0113655069210625,1.0301376929486923,2,2
14583,"({'exec_inorder_higher', 'has_author_F', 'markdown_prop_med'})","({'has_comments_T', 'exec_skips_lower', 'num_contrib_lower'})",0.7283878504672897,1.0601884151337744,1.1522451106010898,3,3
10088,"({'has_author_F', 'non_exec_prop_low', 'num_contrib_lower'})","({'has_error_F', 'exec_skips_lower'})",0.7283813747228381,0.9850777623908041,0.9593778672534051,3,2
12000,"({'has_error_F', 'non_exec_prop_low', 'num_contrib_lower'})","({'markdown_prop_med', 'num_commits_lower'})",0.7283800243605358,1.028803104691731,1.0750763858577035,3,2
15820,"({'has_author_F', 'has_comments_T', 'has_error_F'})","({'exec_inorder_higher', 'exec_skips_lower', 'num_commits_lower'})",0.7283726557773745,1.0187434397960715,1.0493360773589697,3,3
10315,"({'has_author_F', 'has_comments_T', 'has_error_F'})","({'non_exec_prop_low', 'exec_skips_lower'})",0.7283726557773745,1.0101100208147489,1.0268388260832795,3,2
5214,"({'has_error_F', 'num_contrib_lower'})","({'non_exec_prop_low', 'markdown_prop_med'})",0.7283549783549783,1.011309851764397,1.0299856879770308,2,2
9910,"({'has_author_F', 'exec_skips_lower'})","({'num_commits_lower', 'non_exec_prop_low', 'num_contrib_lower'})",0.7283549783549783,0.9956212741117275,0.9882077973570579,2,3
12036,"({'exec_inorder_higher', 'has_error_F', 'num_contrib_lower'})","({'markdown_prop_med', 'num_commits_lower'})",0.7283531409168081,1.0287651330705347,1.0749699912701876,3,2
13931,"({'has_author_F', 'num_contrib_lower', 'has_comments_T', 'num_commits_lower'})","({'jupyter_prop_high', 'non_exec_prop_low'})",0.7283415841584159,1.061469827803391,1.1552623964826214,4,2
4112,"({'exec_inorder_higher', 'markdown_prop_med'})","({'has_comments_T', 'has_equation_F'})",0.7283398546674119,1.021191313979829,1.0556363871510095,2,2
6799,"({'num_commits_lower', 'exec_skips_lower', 'num_contrib_lower'})","({'exec_inorder_higher', 'longer_ending_F'})",0.7282948157401624,1.0357066560277544,1.0924105821380015,3,2
13307,"({'has_comments_T', 'has_equation_F'})","({'exec_inorder_higher', 'has_author_F', 'has_error_F', 'num_contrib_lower'})",0.7282741738066096,0.9937320620553559,0.98309483643399,2,4
6110,"({'has_author_F', 'longer_ending_F'})","({'num_commits_lower', 'jupyter_prop_high', 'num_contrib_lower'})",0.7282741738066096,1.0729750046244004,1.1822839862997,2,3
5840,"({'exec_inorder_higher', 'has_comments_T'})","({'non_exec_prop_low', 'exec_skips_lower'})",0.728255275347401,1.009947237179719,1.0263952819332567,2,2
10777,"({'has_equation_F', 'has_error_F'})","({'has_comments_T', 'non_exec_prop_low', 'num_contrib_lower'})",0.7282471626733923,0.9878118707428903,0.9669350763250937,2,3
2643,"({'has_author_F', 'num_commits_lower'})","({'has_equation_F', 'non_exec_prop_low'})",0.7282266526757607,1.0285864742787718,1.0744696807551453,2,2
7781,"({'exec_inorder_higher', 'has_author_F', 'non_exec_prop_low'})","({'has_equation_F', 'num_commits_lower'})",0.7282249173098125,1.0298538799733212,1.07767496589087,3,2
2813,"({'has_author_F', 'jupyter_prop_high'})","({'markdown_prop_med', 'exec_skips_lower'})",0.7282169648009233,1.047297593445647,1.1210061340369086,2,2
14105,"({'exec_inorder_higher', 'has_author_F', 'jupyter_prop_high'})","({'has_comments_T', 'has_error_F', 'num_contrib_lower'})",0.7282082324455205,1.022258002777382,1.0583371165760465,3,3
14307,"({'exec_inorder_higher', 'has_author_F', 'jupyter_prop_high'})","({'has_error_F', 'non_exec_prop_low', 'num_contrib_lower'})",0.7282082324455205,1.0160323145753272,1.0422773727736785,3,3
